0,33850,33283,29890,16179,45103,44580,21203,28489,18982,29681,34453,43178,35724,28881,3450.4,34986,33377,30968,31562,41191,25059,28391,36690,13231,22721,17011,25913,40834,28659,32462,32957,27522,29060,23051,30747,35978,23242,30122,33426,10846,21067,32154,38243,34417,22436,32368,38604,28022,35892,30216,31146,23391,33624,36767,27943,27489,32352,34856,24115,36612,18977,22221,22390,29719,22595,37327,23866,22966,36338,34869,32440,11086,30036,33707,31705,33681,29842,25710,24206,49655,33746,46296,24377,45316,22179,43229,25404,28193,33889,4321.8,43911,34405,26671,31540,35327,29603,37477,22500,29781,27787,23347,34119,19477,21803,40681
30747,35892,37357,43098,31645,47227,49826,34709,9994.6,23528,57534,62771,48685,26304,56983,28083,62645,31427,13615,59950,44965,53032,5638.1,9446.5,27549,22846,45180,54557,22420,45298,4280.6,60844,55856,57223,42053,0,7047.4,38117,57906,61693,37783,48437,60031,41703,9927.6,41060,21331,43535,17671,45160,9207.1,29080,39128,61952,6530.9,53148,55778,31538,37528,25841,10089,45946,24376,42215,58083,50524,7247.7,22461,40252,64331,63250,38122,22536,14061,61973,30867,61895,9478.5,38283,53255,52679,61996,51844,51603,49055,50823,17435,13546,56447,62193,32478,16597,6533.5,55024,14955,42703,57769,38054,51274,57937,56207,16998,14273,45566,49963,68606
35978,35538,37202,44235,34510,45850,48929,37085,11110,25780,62173,67816,47839,23986,62005,33518,67754,30645,14735,65076,43900,57757,11007,3282.7,31328,24227,49957,59731,18869,47121,4649.9,66145,60993,62121,44506,7047.4,0,39975,62879,66876,42007,52539,65077,40694,8735.3,43614,25164,43083,18892,45604,10707,28513,41092,66880,4776.9,58408,60722,30579,36842,27004,5882.5,50152,30906,44857,63294,55199,5996.4,23533,42486,69416,68374,38097,28622,19797,67011,29943,67044,9267.8,39592,58342,51188,67143,50850,56165,47833,55652,13626,17572,61611,67155,37310,10396,10122,60258,15657,42865,62794,37165,56607,63191,61377,23417,12796,49383,54445,73590
23242,16384,14094,7130.5,8569.4,25104,22770,8198.9,31228,16384,36025,43573,21319,25687,36886,23279,44391,19364,35054,40557,20230,29966,35759,38908,13744,16419,24836,35818,38649,7980.2,37225,44274,38309,35294,6796.7,38117,39975,0,37325,43851,17581,21603,39778,18109,37209,5382.7,42967,18146,27754,13513,32839,18698,1922.7,40983,42802,38661,35741,18092,16335,14295,38230,19992,41100,8819.1,39738,27412,43780,17247,4617.7,45744,43683,12631,29000,44015,43193,17260,43171,31382,3440.9,33590,28886,43683,24117,27195,24018,28587,46252,31997,38341,41546,19812,44426,43660,37634,33230,13334,37447,20142,35638,40644,38345,38165,33922,17305,26324,48390
30122,51301,49863,41224,36359,58775,56204,37395,55530,44017,15153,10744,55208,58601,3756.5,32148,14280,53081,54710,6783.7,54996,12191,54987,63417,35852,46562,16040,8238.5,66660,36847,59236,12312,12849,4213.6,33354,57906,62879,37325,0,13308,27041,19264,11400,53233,60348,33076,52981,52361,52068,47303,56315,52451,36708,8929.6,63616,21285,9215.2,51981,51442,46449,62979,18562,44821,32568,7968.5,11144,64217,47735,34847,13061,13314,47957,38502,55968,13131,52010,9437.7,56388,40276,14280,61669,10495,57087,12928,57753,10805,69213,50210,9463.2,9654.2,28446,69810,61144,10756,57483,48630,3378.3,55143,13641,10415,11107,48680,59021,21960,19059,17941
33426,58115,56485,47779,42068,65500,62869,44195,60149,49044,13027,4224.8,61806,64575,11819,35969,12715,59672,59627,7521.2,61725,18511,59203,67648,41834,52393,23079,10877,70926,43719,63510,6969.8,9051.9,13559,39333,61693,66876,43851,13308,0,30426,23443,13972,59732,64797,39291,56978,59393,57398,54235,61203,58617,43243,8932.9,67240,22971,11098,58190,58137,52616,67486,26023,46597,37776,7782.4,19853,67696,53591,40754,9277.9,4704.6,54411,41823,58316,2502.4,58244,7944.3,61309,46793,12673,68524,5421.4,63834,21344,64425,17262,72794,54938,9419.8,8869.8,32823,74161,64435,10120,62136,55416,11248,61759,12145,7678.5,8459.4,51490,64133,27578,19695,12110
10846,31250,29468,23231,13002,39866,38625,18328,33396,19908,23824,31220,37188,35940,25786,13088,33213,32423,37174,28559,36228,21234,35215,42109,14947,24012,14206,23386,43305,21257,38723,31331,24821,25247,14774,37783,42007,17581,27041,30426,0,12804,29701,33894,39877,15165,40720,33811,32237,30135,35457,30125,17126,29807,43515,28476,23615,30850,31720,24152,41908,13441,31514,13530,27199,18300,44071,25158,15890,33974,30862,28223,20513,38618,30108,30139,31335,35007,20295,19481,43970,31181,39988,20232,39559,17985,48204,32357,25712,30376,8752.2,48452,41803,24593,35519,30016,26396,33940,21032,27675,25136,31989,38814,11616,13989,37135
21067,36959,34597,25315,21675,43809,41056,23750,44311,30317,15648,23332,39881,44773,18001,23318,26239,39295,46080,20818,39970,13479,45909,52549,23510,33107,12108,16541,53889,21364,49156,24626,18346,16881,16471,48437,52539,21603,19264,23443,12804,0,22108,38083,49881,16789,48301,37695,41547,32097,45891,38032,20866,21411,54085,26239,15707,37675,36704,32570,52176,8372.6,41130,15038,20060,11129,54806,34280,18343,26418,23337,32752,30953,49254,22647,37291,23696,45259,24379,14395,46755,23740,41986,12067,42675,10175,58880,41661,18698,22133,18050,58872,52589,18264,46324,33129,18401,39972,17326,20911,18337,42076,48326,5349.7,6740.5,29069
32154,53285,52486,43881,39061,61482,58544,39012,58152,46763,20238,11361,57748,61440,11778,34002,5493.7,54896,55575,10508,57256,10573,57145,65715,38315,48897,19219,11565,69790,39483,61303,12281,15494,10055,36166,60031,65077,39778,11400,13972,29701,22108,0,55479,62716,35557,52602,54565,52998,49443,58715,55487,39363,8219,65760,14230,14938,53982,53327,48847,65344,21362,46315,35496,10898,15461,66451,50113,37553,8097,14467,50247,40306,57804,14870,54475,8082.7,58572,42804,16587,64395,10654,59563,14030,60212,14245,71385,50922,13186,7141.5,30571,72404,63297,13200,60134,50962,10909,58327,15333,12675,13781,50446,60471,24463,21792,13365
38243,8217.9,9692.9,14385,22750,9692.7,8985.5,20087,33393,23580,51617,59530,9009.9,18796,53113,37506,59995,12625,37576,56889,4240.9,45961,40105,38504,27133,21048,41483,52507,34196,19144,39382,60640,54903,51352,22583,41703,40694,18109,53233,59732,33894,38083,55479,0,38680,22361,49373,7024.3,29302,9345,34985,16216,18551,56436,44587,53285,52338,10975,4825.8,18058,37801,36763,51678,24345,56150,43775,45662,20755,21079,61434,59215,10554,40785,50595,59083,11501,59251,32946,15218,49510,14401,59848,11122,43082,8844.3,45406,44049,37268,54905,57122,35713,41344,47249,54367,33917,6980.1,53712,9174.4,52588,57172,54936,46782,33021,34334,42408,63237
34417,32936,34076,41246,32234,44024,46513,34194,12506,24384,59706,65569,45054,23256,59504,31878,65596,28268,15929,62683,41552,55108,9950.4,8854.5,28770,22283,47280,57452,21521,44011,7062.6,64105,58865,59466,41609,9927.6,8735.3,37209,60348,64797,39877,49881,62716,38680,0,40766,25142,40357,17251,42598,8394.3,25347,38220,64380,9573.1,56234,58254,29490,34967,24632,7038.2,47370,30040,42056,61034,52459,11164,21604,39650,67248,66100,35221,27403,20879,64874,28452,64822,9144.5,36842,56020,49057,64961,48303,53512,45671,53115,17376,16003,59369,64712,35299,13881,13307,58123,14768,40099,60288,35134,54584,61040,59203,22383,11362,46754,52119,71296
22436,21384,18711,9640.2,10832,29147,25898,11186,34931,19790,31412,38973,24587,30661,32494,23154,40197,24418,38052,36121,24313,25771,38645,42815,15370,20695,21646,31559,42928,7708,40568,39872,33840,30935,3435.3,41060,43614,5382.7,33076,39291,15165,16789,35557,22361,40766,0,44700,22334,31566,16701,36418,23605,4949.7,36529,46123,35714,31195,22925,21059,19000,42243,16059,41824,5140.8,35310,23324,47030,21707,2470.5,41247,39111,16777,29773,46162,38618,22242,38756,35130,8010.7,29457,32316,39204,27077,23077,27622,24280,49913,34762,33915,37139,18698,48407,46289,33366,36916,17204,33053,24794,31618,36255,33881,39924,37970,12490,21836,43935
32368,43458,45965,48639,37682,56722,57252,37881,27539,33679,56426,57296,56576,39732,52441,29837,54344,39434,15047,54620,52704,48041,20407,27193,31657,32166,43001,49989,40795,49117,22298,54574,51883,52444,46470,21331,25164,42967,52981,56978,40720,48301,52602,49373,25142,44700,0,50757,23885,50965,24636,40576,44020,56387,23887,44373,52467,39793,44861,34681,27177,44512,24298,46833,52829,47575,24837,32390,44710,56839,58989,45501,25511,21988,57733,40573,55292,24943,44008,51366,62085,55914,59548,47289,57380,47666,32648,15320,51847,56171,33567,33181,22264,50352,30792,49824,52978,49149,47446,52735,51833,21573,24522,45627,50217,61905
38604,8164.8,10976,13536,22962,10258,9177.5,18894,35144,24754,51168,59076,8414.1,21365,52453,37778,59275,13342,39674,56166,5459.6,44918,41370,40942,27545,22650,40356,52093,36355,17592,41372,60435,54935,50247,22271,43535,43083,18146,52361,59393,33811,37695,54565,7024.3,40357,22334,50757,0,30048,7784.1,36204,17071,18133,55495,46768,52188,51880,15156,9121.5,19349,39769,35729,51763,24390,55797,42714,47902,22448,21497,60847,58503,12638,40920,51402,58729,15427,58574,34785,15973,48744,12841,59360,10626,42176,9323.1,44756,46214,38075,54694,56239,36038,43940,49074,54180,34530,7267.9,52925,10698,52425,56990,54828,46940,34299,33987,42012,62288
28022,22563,26590,31622,23481,35379,37324,22474,13959,17482,52972,57809,36442,18851,51704,25328,56349,17855,13011,54944,32300,45234,15216,18077,20776,14705,38543,49919,24541,33809,16124,56982,52407,50676,32739,17671,18892,27754,52068,57398,32237,41547,52998,29302,17251,31566,23885,30048,0,32292,12254,20159,28730,55531,21142,45658,51301,20265,24986,16213,16786,37929,28896,33789,53579,43580,22394,14269,31055,58681,58091,27325,22574,25045,57597,21015,56619,11967,27848,47960,40509,57312,39424,43721,36735,44795,23782,10013,52442,55808,28205,23876,22586,51192,14650,30677,52290,27972,47941,54088,52377,22519,8928.4,37955,44277,61974
35892,11777,10935,7633.7,20411,14944,10533,16462,37370,24828,45887,53615,9321.7,25208,47317,35556,54170,17168,41048,50873,9188.9,39816,42873,43709,25404,23074,35942,46994,40494,11428,43395,55229,49669,45072,16779,45160,45604,13513,47303,54235,30135,32097,49443,9345,42598,16701,50965,7784.1,32292,0,38485,19549,13427,50090,48948,48352,46569,17147,11028,19798,42780,30668,51558,18954,50595,37729,50032,23232,15980,55489,53311,10526,40130,52718,53356,17070,53304,36969,11346,44166,16976,54008,11633,36901,12453,39552,49722,39146,49472,50863,32864,47321,50861,49026,37751,3875.8,47750,15012,47435,51782,49582,47725,37440,28401,36836,57005
30216,28808,31135,37159,27434,40218,43005,29334,7120.5,19216,56047,61994,41818,19933,55613,27466,61887,24235,14268,58979,37910,50871,6639.9,10210,24443,18004,42850,53703,19110,39506,7858.5,60750,55548,55322,37380,9207.1,10707,32839,56315,61203,35457,45891,58715,34985,8394.3,36418,24636,36204,12254,38485,0,22361,33829,60477,12181,52197,54649,25767,31136,20274,7867.4,42826,26716,38052,57400,48105,13104,17357,35657,63664,62219,32569,22844,18909,61318,25003,61136,6329,32893,51828,45396,61430,44989,49112,42165,48988,17454,12459,55861,60852,31227,16150,13698,54628,8383.7,36207,56375,31161,51136,57600,55757,18701,8734.7,42544,47955,67370
31146,11224,10324,19623,18141,21479,23035,18393,20987,14311,50639,58924,21039,10096,51965,29639,59666,9802.5,28647,55789,18285,45972,27499,26448,19823,11128,38767,50783,23930,23804,26860,59077,52933,50841,24012,29080,28513,18698,52451,58617,30125,38032,55487,16216,25347,23605,40576,17071,20159,19549,22361,0,19548,56474,32141,51505,50726,11857,13750,9214.1,25518,35922,40783,25282,54749,42827,33218,10399,22178,61179,58649,13213,30836,38323,58120,8940.6,58486,20488,16913,47930,25867,58866,24617,43308,22620,44270,33375,27062,53147,57149,29785,30282,34590,52297,21707,16660,52681,12288,49534,55411,53119,35014,22668,34143,41599,63879
23391,17000,14869,6606.8,8821,25112,22735,8582.3,32120,17046,35161,43026,21347,26546,36322,23523,43936,20197,36204,39967,20481,29379,36726,40035,14548,17513,24302,35340,39296,6846,38286,43870,37930,34684,5584.2,39128,41092,1922.7,36708,43243,17126,20866,39363,18551,38220,4949.7,44020,18133,28730,13427,33829,19548,0,40137,43861,38423,35222,19095,17006,15423,39331,19336,41396,7888.2,39285,26735,44837,18400,4624,45275,42901,13635,29333,44595,42595,18314,42619,32488,4554.4,32755,28469,43173,24023,26711,23978,28064,47016,32927,37902,40897,20080,45525,44653,37228,33750,13507,36911,20364,35347,40245,37931,38526,34916,16730,25470,47665
33624,54782,53478,44348,40191,62022,59051,40732,59778,47979,14885,5945.9,58120,62744,9181.6,35778,9257.7,56615,58575,6360,58213,13274,59057,67448,40126,50525,19908,10661,70422,39783,63266,10662,13176,7903.4,36460,61952,66880,40983,8929.6,8932.9,29807,21411,8219,56436,64380,36529,56387,55495,55531,50090,60477,56474,40137,0,67560,19486,11709,55612,54816,50357,67046,22422,47570,35535,8522.1,15667,68188,51722,38339,7551.9,7660.2,51503,41967,59252,9066.2,55845,6183.5,60472,43914,13119,64663,7202.8,60003,16309,60748,14535,72633,53644,11296,1648.8,32192,73967,65146,12267,61212,51884,7978.4,59079,14785,10711,11635,51830,62717,25030,19587,10360
36767,39053,40737,47458,36902,49551,52621,39619,13714,28456,63018,68313,51531,28007,62696,34260,68229,34310,16095,65632,47714,58839,10365,7600.4,33289,27403,50998,60358,21967,49930,6183,66440,61507,62971,47047,6530.9,4776.9,42802,63616,67240,43515,54085,65760,44587,9573.1,46123,23887,46768,21142,48948,12181,32141,43861,67560,0,58846,61438,34454,40629,30313,8460.6,51643,29241,47287,63803,56324,2179.5,26903,45122,69868,68867,41649,28672,16984,67471,33846,67517,12532,42691,59041,55004,67573,54595,57408,51595,56671,14061,17995,62138,67798,38485,12353,6420.9,60766,17260,46313,63485,40693,57069,63610,61897,21790,15178,51086,55600,74146
27943,49815,50305,43417,36357,59818,57327,35579,52132,42612,28481,22242,56447,56824,21703,29113,15080,50284,48386,21533,55368,15796,50225,59197,34397,44454,20022,19842,64534,39717,54586,21797,23476,19890,36665,53148,58408,38661,21285,22971,28476,26239,14230,53285,56234,35714,44373,52188,45658,48352,52197,51505,38423,19486,58846,0,23837,50290,50637,44750,58728,23290,38453,36467,20831,20532,59538,45631,37526,19152,23601,48390,33775,50163,24383,51144,19756,52324,41682,20955,63128,21531,58723,18954,58781,20172,64184,43143,22274,18631,27218,66101,56188,21202,53770,49697,21270,56050,19852,21877,22296,42885,53263,27172,26173,22067
27489,50572,48323,39939,34411,57960,55427,36757,53449,41723,8451.9,10668,54219,57008,6032.4,29938,17038,52310,53679,7387.9,54149,13383,53201,61336,34121,44816,15824,5589.4,64269,35961,57213,10962,5929.6,8945,31206,55778,60722,35741,9215.2,11098,23615,15707,14938,52338,58254,31195,52467,51880,51301,46569,54649,50726,35222,11709,61438,23837,0,50763,50524,44915,61095,17926,43302,29780,6624.9,12020,61977,46043,32656,15254,12554,46295,36647,53983,10183,50415,11414,54508,38541,11000,60998,10402,56318,14609,57004,9226.8,67332,49183,4608.5,12357,25936,67761,58947,6100.7,55821,47505,6706.4,53720,8900.7,7052.6,5386.7,46998,57866,19194,14003,19980
32352,8698.6,12030,18574,18960,18338,19731,17867,23763,16231,51049,58195,19410,11588,51709,31076,58142,7982.4,27385,55308,14783,44948,30422,28399,21389,12669,39164,50375,26410,22846,29337,58401,52721,50344,23596,31538,30579,18092,51981,58190,30850,37675,53982,10975,29490,22925,39793,15156,20265,17147,25767,11857,19095,55612,34454,50290,50763,0,6876.9,10834,28138,35733,43480,25018,54297,42674,35439,12125,21531,59895,58113,12643,33090,41028,57735,4342.1,57570,22988,15936,48018,24019,58125,21989,42327,19052,43990,34686,27884,52897,56161,30596,32132,37075,51923,25543,14475,52318,12017,49465,55014,52830,37925,23587,33725,41498,62493
34856,5599.4,9131.3,14422,19885,13463,13468,17153,29600,20024,50501,57849,13315,16165,51330,33920,57813,9163.9,33050,54941,8629.7,44122,35908,34733,23583,16952,39118,50516,31844,18932,35333,58541,52964,49573,21592,37528,36842,16335,51442,58137,31720,36704,53327,4825.8,34967,21059,44861,9121.5,24986,11028,31136,13750,17006,54816,40629,50637,50524,6876.9,0,14084,34037,34877,47781,23403,54212,41832,41708,16658,19806,59587,57651,9821.4,36878,46571,57579,8127.7,57285,28894,13729,47951,18584,57987,15721,41269,13299,43505,40736,32896,52992,55440,32529,38097,43176,52301,30552,8585.3,51834,9829.3,50112,55164,52992,42754,29038,32796,41001,61756
24115,12322,13347,17898,11836,25248,25969,12544,18637,8179.8,45715,52689,24550,13744,45938,22432,52903,10768,24061,49597,21187,39516,23930,25561,12541,3430.2,32500,44415,26375,20999,24547,52527,46777,44852,19988,25841,27004,14295,46449,52616,24152,32570,48847,18058,24632,19000,34681,19349,16213,19798,20274,9214.1,15423,50357,30313,44750,44915,10834,14084,0,24909,29915,35244,21274,48406,36757,31385,3617.8,17870,54578,52863,14135,24322,34315,52209,9274.3,52006,18095,13539,42234,30364,52481,27894,37049,25893,37977,33448,21725,46923,50907,22487,31043,31668,45913,21023,17573,46628,16579,42986,49026,46882,30232,20913,28473,36281,57832
36612,32279,34362,41889,33438,42366,45778,35276,10326,24607,62301,68360,44681,20709,62229,34063,68298,27402,15849,65509,40600,57591,11166,4143.1,30625,22602,49700,60243,16599,45017,6876.3,67027,61804,62062,43114,10089,5882.5,38230,62979,67486,41908,52176,65344,37801,7038.2,42243,27177,39769,16786,42780,7867.4,25518,39331,67046,8460.6,58728,61095,28138,34037,24909,0,49526,32308,43696,63888,54875,9561.1,21766,41083,70016,68535,35838,29369,21809,67576,27570,67584,8364.7,37641,58359,47601,67791,47702,55778,44601,55661,12675,17587,62262,67394,37691,8858.3,13234,61014,12242,40156,63003,33576,57497,63975,62109,24199,9508.3,48854,54222,73880
18977,34403,33049,24336,19664,42984,40128,20217,41925,28436,20427,25328,38915,42526,18116,20495,26035,36456,42767,21906,38658,11420,42843,50150,20183,30534,7324.7,17330,52279,20167,46589,26002,21146,16292,16732,45946,50152,19992,18562,26023,13441,8372.6,21362,36763,47370,16059,44512,35729,37929,30668,42826,35922,19336,22422,51643,23290,17926,35733,34877,29915,49526,0,38317,16533,21189,7919.9,52425,31754,18096,27141,26029,31281,28161,46914,25625,35540,24386,42522,23173,17098,45748,25127,41140,8481,41691,9682.5,56821,37960,20270,23068,15604,56619,50140,19764,43903,31942,18612,38643,18648,22545,20606,39274,45188,6801.8,13442,30776
22221,45706,47021,47130,33230,57453,58870,36678,27281,30108,45847,47897,57622,42113,43973,20256,47665,42823,28117,45837,54598,41752,21730,32800,28743,32920,34021,41274,40281,46765,27615,46062,42496,44431,42375,24376,30906,41100,44821,46597,31514,41130,46315,51678,30040,41824,24298,51763,28896,51558,26716,40783,41396,47570,29241,38453,43302,43480,47781,35244,32308,38317,0,42114,44005,39724,29021,33402,42147,49267,48306,47220,12938,14597,47322,43197,47269,29227,43034,39515,62491,47247,60763,41786,58755,39767,35613,22059,43096,47644,25747,38724,24045,41716,28304,50482,44485,48998,37306,43881,42669,8530.1,31876,40088,40668,53333
22390,23911,20845,11726,12008,30025,27388,14555,35892,20592,28879,37905,26021,32291,31722,23555,39932,26927,40079,35024,26136,25944,40031,44141,17459,22742,21757,30657,43201,9874,41930,38934,32464,30408,2775.2,42215,44857,8819.1,32568,37776,13530,15038,35496,24345,42056,5140.8,46833,24390,33789,18954,38052,25282,7888.2,35535,47287,36467,29780,25018,23403,21274,43696,16533,42114,0,34417,23200,48146,23660,5244.2,40624,37227,19128,30227,46471,36823,24141,37902,36676,10816,27522,33175,38066,28425,23682,28965,23747,50738,36636,32841,36319,19059,49641,47355,32292,37612,19284,32293,25875,30502,35189,32682,40420,39878,11990,19119,42823
29719,54221,52480,44258,38123,62238,59631,39996,56387,45264,13294,6403.6,58554,60764,5591.8,32069,11788,55736,55450,3110.2,58277,13759,55505,64090,37292,48159,18237,4377.8,67805,40109,59679,5457.2,6442.3,8521.1,35643,58083,63294,39738,7968.5,7782.4,27199,20060,10898,56150,61034,35310,52829,55797,53579,50595,57400,54749,39285,8522.1,63803,20831,6624.9,54297,54212,48406,63888,21189,44005,34417,0,14565,64345,49382,36892,9673.6,10257,50378,38345,55471,8149.4,54202,5627.1,57296,42695,12650,65310,5008,60576,16143,61220,11788,69879,50900,3520.8,8561.4,28563,70689,61028,4550.5,58760,51670,5325,58019,8647.2,2842.6,4460.9,48494,60349,23384,18235,16127
22595,41537,40116,31559,26572,49592,46924,27374,47265,34714,16171,18524,45838,49178,10872,24358,20034,43430,47461,14877,45607,7568.3,47495,55458,26456,37118,6742,11207,57991,27105,51507,19596,15950,8945.1,23744,50524,55199,27412,11144,19853,18300,11129,15461,43775,52459,23324,47575,42714,43580,37729,48105,42827,26735,15667,56324,20532,12020,42674,41832,36757,54875,7919.9,39724,23200,14565,0,57026,38333,25255,20644,19741,38285,31577,50040,19502,42574,17521,48045,30476,12913,52272,18379,47798,5682.7,48443,4744.2,61713,42635,14170,16376,20084,61997,54328,14133,49152,39006,11295,45568,14061,16349,14962,42386,50652,12595,13526,24674
37327,40188,41829,48496,37804,50475,53705,40686,14113,29077,63526,68856,52600,29008,63271,34875,68895,35442,17383,66172,48795,59633,11126,8600.5,34153,28442,51705,60921,21687,50929,7774.1,66932,61996,63628,47950,7247.7,5996.4,43780,64217,67696,44071,54806,66451,45662,11164,47030,24837,47902,22394,50032,13104,33218,44837,68188,2179.5,59538,61977,35439,41708,31385,9561.1,52425,29021,48146,64345,57026,0,27949,46037,70474,69167,42923,28927,16209,67953,34887,68090,13867,43707,59435,55975,68107,55709,58176,52681,57329,13390,19258,62654,68433,39178,12475,5573.3,61286,17362,47384,64072,41490,57582,64120,62408,21646,16570,51845,56111,74664
23866,15107,16139,21292,13680,27757,28896,15350,15434,7444.9,46975,53793,27535,13029,47143,22001,53988,12480,21334,50715,23985,41094,20900,22252,13072,1339.5,33792,45433,24093,24254,21155,53324,47572,46317,22700,22461,23533,17247,47735,53591,25158,34280,50113,20755,21604,21707,32390,22448,14269,23232,17357,10399,18400,51722,26903,45631,46043,12125,16658,3617.8,21766,31754,33402,23660,49382,38333,27949,0,20539,55663,54030,16876,22917,31543,53279,10650,53085,14723,16662,43410,33105,53485,30871,38771,28640,39361,30557,19292,47832,52222,22719,28037,28401,46742,18665,20866,47851,18712,43634,49864,47739,27944,18359,30365,37669,59191
22966,20363,17161,8982.2,10467,27939,24839,11619,33954,18811,32687,40625,23439,29182,34143,23602,42018,23415,37463,37819,23176,27792,38138,41591,15387,19570,23483,33147,41483,8388.7,39592,41389,35162,32860,3997.1,40252,42486,4617.7,34847,40754,15890,18343,37553,21079,39650,2470.5,44710,21497,31055,15980,35657,22178,4624,38339,45122,37526,32656,21531,19806,17870,41083,18096,42147,5244.2,36892,25255,46037,20539,0,42991,40715,15137,30046,45780,40111,20614,40484,34165,6505.7,30981,31299,40793,26035,25156,26499,26036,48847,34505,35369,38964,19386,47099,45590,34809,36063,16084,34742,23430,32998,37731,35293,39896,37128,14167,23137,45737
36338,59631,58401,49664,44665,67363,64544,45384,62977,51911,19763,6589.4,63665,67033,12904,38574,4950.3,61137,60605,8794.4,63417,17170,61677,70240,43766,54428,24560,12873,74274,45366,65836,7976.2,14301,13212,41699,64331,69416,45744,13061,9277.9,33974,26418,8097,61434,67248,41247,56839,60847,58681,55489,63664,61179,45275,7551.9,69868,19152,15254,59895,59587,54578,70016,27141,49267,40624,9673.6,20644,70474,55663,42991,0,10431,56058,44393,61108,10604,60252,4436.7,63545,48666,17888,70302,6002,65566,20428,66162,18693,75532,55978,12546,6137.3,35305,76988,67155,13047,64972,57036,11958,64235,16106,10690,12763,54037,65809,29568,24469,8962.7
